football/football_2_1_64.avi,Side,Hike,
football/football_2_1_65.avi,Boundary,Touch down,
football/football_2_1_66.avi,Players,,
football/football_2_1_67.avi,Side,Hike,
football/football_2_1_68.avi,Boundary,Touch down,
football/football_2_1_69.avi,Players,,
football/football_2_1_7.avi,,Hike,
football/football_2_1_70.avi,Side,Hike,
football/football_2_1_71.avi,,,Pileup
football/football_2_1_72.avi,Players,,
football/football_2_1_73.avi,Players,,
football/football_2_1_74.avi,Players,,
football/football_2_1_75.avi,,Hike,
football/football_2_1_76.avi,Players,,
football/football_2_1_77.avi,Players,,
football/football_2_1_78.avi,Side,Hike,
football/football_2_1_79.avi,,,Pileup
football/football_2_1_8.avi,Players,,
football/football_2_1_80.avi,Side,Hike,
football/football_2_1_81.avi,Side,Kick,
football/football_2_1_82.avi,Side,Kick,
football/football_2_1_83.avi,Side,Hike,
football/football_2_1_84.avi,,,Pileup
football/football_2_1_85.avi,Side,Hike,
football/football_2_1_86.avi,Players,,
football/football_2_1_87.avi,Players,,
football/football_2_1_88.avi,Side,Hike,
football/football_2_1_89.avi,Boundary,run,
football/football_2_1_9.avi,,,Pileup
football/football_2_1_90.avi,,Throw,
football/football_2_1_91.avi,,Throw,
football/football_2_1_92.avi,Side,Hike,
football/football_2_1_93.avi,Side,Hike,
football/football_2_1_94.avi,Side,,Pileup
football/football_2_1_95.avi,Spectators,,
football/football_2_1_96.avi,Side,Hike,
football/football_2_1_97.avi,Players,,
football/football_2_1_98.avi,Side,Hike,
football/football_2_1_99.avi,,,Pileup
football/football_2_2_1.avi,,run,
football/football_2_2_10.avi,Side,Hike,
football/football_2_2_100.avi,Players,,
football/football_2_2_101.avi,Players,,
football/football_2_2_102.avi,arena,,
football/football_2_2_103.avi,Players,,
football/football_2_2_104.avi,Players,,
football/football_2_2_105.avi,Boundary,run,
football/football_2_2_106.avi,Players,,
football/football_2_2_107.avi,Side,Hike,
football/football_2_2_108.avi,Side,Throw,
football/football_2_2_109.avi,,run,
football/football_2_2_11.avi,,Defence,
football/football_2_2_110.avi,Side,Hike,
football/football_2_2_111.avi,Side,Hike,
football/football_2_2_112.avi,Side,Hike,
football/football_2_2_113.avi,Side,Hike,
football/football_2_2_114.avi,Side,Hike,
football/football_2_2_115.avi,Side,Hike,
football/football_2_2_116.avi,Boundary,,
football/football_2_2_117.avi,Side,Hike,
football/football_2_2_118.avi,Spectators,,
football/football_2_2_119.avi,Side,Hike,
football/football_2_2_12.avi,Side,Hike,
football/football_2_2_120.avi,Side,Hike,
football/football_2_2_121.avi,Side,Hike,
football/football_2_2_122.avi,Side,Throw,
football/football_2_2_123.avi,,Hike,
football/football_2_2_124.avi,Side,Hike,
football/football_2_2_125.avi,,Hike,
football/football_2_2_126.avi,,Hike,
football/football_2_2_127.avi,Players,,
football/football_2_2_128.avi,,run,
football/football_2_2_129.avi,arena,,
football/football_2_2_13.avi,Players,,
football/football_2_2_130.avi,,Hike,
football/football_2_2_131.avi,Side,Hike,
football/football_2_2_132.avi,Players,,
football/football_2_2_133.avi,Side,Hike,
football/football_2_2_134.avi,Side,Hike,
football/football_2_2_135.avi,,Throw,
football/football_2_2_136.avi,,,Pileup
football/football_2_2_137.avi,Side,Hike,
football/football_2_2_138.avi,,run,
football/football_2_2_139.avi,,Throw,
football/football_2_2_14.avi,,Throw,
football/football_2_2_140.avi,Side,Hike,
football/football_2_2_141.avi,Players,,
football/football_2_2_142.avi,,Throw,
football/football_2_2_143.avi,,run,
football/football_2_2_144.avi,Players,,
football/football_2_2_145.avi,Boundary,,
football/football_2_2_146.avi,Boundary,,
football/football_2_2_147.avi,Side,Hike,
football/football_2_2_148.avi,Side,Hike,
football/football_2_2_149.avi,,Throw,
football/football_2_2_15.avi,,,Pileup
football/football_2_2_150.avi,Boundary,,
football/football_2_2_151.avi,,Throw,
football/football_2_2_152.avi,,Kick,
football/football_2_2_153.avi,,Hike,
football/football_2_2_154.avi,,Hike,
football/football_2_2_155.avi,Side,Hike,
football/football_2_2_16.avi,Side,Hike,
football/football_2_2_17.avi,Players,,
football/football_2_2_18.avi,,Throw,
football/football_2_2_19.avi,Players,,
football/football_2_2_2.avi,Side,Hike,
football/football_2_2_20.avi,Players,,
football/football_2_2_21.avi,Players,,
football/football_2_2_22.avi,Players,,
football/football_2_2_23.avi,Players,,
football/football_2_2_24.avi,Players,,
football/football_2_2_25.avi,Players,,
football/football_2_2_26.avi,Boundary,run,
football/football_2_2_27.avi,Players,,
football/football_2_2_28.avi,Side,Hike,
football/football_2_2_29.avi,,,Pileup
football/football_2_2_3.avi,Players,,
football/football_2_2_30.avi,,Throw,
football/football_2_2_31.avi,,Throw,
football/football_2_2_32.avi,Side,Hike,
football/football_2_2_33.avi,Boundary,,
football/football_2_2_34.avi,Players,,
football/football_2_2_35.avi,,Hike,
football/football_2_2_36.avi,Players,,
football/football_2_2_37.avi,,run,
football/football_2_2_38.avi,Boundary,run,
football/football_2_2_39.avi,Spectators,,
football/football_2_2_4.avi,Players,,
football/football_2_2_40.avi,Side,Hike,
football/football_2_2_41.avi,Side,Hike,
football/football_2_2_42.avi,Players,,
football/football_2_2_43.avi,,Throw,
football/football_2_2_44.avi,Side,Hike,
football/football_2_2_45.avi,Side,Hike,
football/football_2_2_46.avi,Side,Hike,
football/football_2_2_47.avi,,run,
football/football_2_2_48.avi,,run,
football/football_2_2_49.avi,,Hike,
football/football_2_2_5.avi,Players,,
football/football_2_2_50.avi,,run,
football/football_2_2_51.avi,Players,,
football/football_2_2_52.avi,Players,,
football/football_2_2_53.avi,Players,,
football/football_2_2_54.avi,Players,,
football/football_2_2_55.avi,Players,,
football/football_2_2_56.avi,Players,,
football/football_2_2_57.avi,Players,,
football/football_2_2_58.avi,Side,Hike,
football/football_2_2_59.avi,Players,,
football/football_2_2_6.avi,Side,Hike,
football/football_2_2_60.avi,Players,,
football/football_2_2_61.avi,Players,,
football/football_2_2_62.avi,Side,Hike,
football/football_2_2_63.avi,Boundary,run,
football/football_2_2_64.avi,Players,,
football/football_2_2_65.avi,Players,,
football/football_2_2_66.avi,Players,,
football/football_2_2_67.avi,Players,,
football/football_2_2_68.avi,Players,,
football/football_2_2_69.avi,Spectators,,
football/football_2_2_7.avi,Side,Hike,
football/football_2_2_70.avi,Side,Hike,
football/football_2_2_71.avi,Side,Hike,
football/football_2_2_72.avi,Boundary,run,
football/football_2_2_73.avi,,Hike,
football/football_2_2_74.avi,,Hike,
football/football_2_2_75.avi,,Hike,
football/football_2_2_76.avi,,Hike,
football/football_2_2_77.avi,Boundary,run,
football/football_2_2_78.avi,,run,
football/football_2_2_79.avi,Side,Hike,
football/football_2_2_8.avi,Boundary,,
football/football_2_2_80.avi,,Hike,
football/football_2_2_81.avi,Players,,
football/football_2_2_82.avi,Side,Hike,
football/football_2_2_83.avi,Side,Hike,
football/football_2_2_84.avi,Boundary,,
football/football_2_2_85.avi,Players,,
football/football_2_2_86.avi,Players,,
football/football_2_2_87.avi,Players,,
football/football_2_2_88.avi,Players,,
football/football_2_2_89.avi,,Throw,
football/football_2_2_9.avi,Players,,
football/football_2_2_90.avi,Boundary,,
football/football_2_2_91.avi,Boundary,Throw,
football/football_2_2_92.avi,Players,,
football/football_2_2_93.avi,Players,,
football/football_2_2_94.avi,Players,,
football/football_2_2_95.avi,Side,Hike,
football/football_2_2_96.avi,Players,,
football/football_2_2_97.avi,,,Pileup
football/football_2_2_98.avi,,run,
football/football_2_2_99.avi,,Hike,
football/football_2_3_1.avi,Boundary,Throw,
football/football_2_3_10.avi,,Hike,
football/football_2_3_100.avi,,Hike,
football/football_2_3_101.avi,,,Pileup
football/football_2_3_102.avi,Boundary,run,
football/football_2_3_103.avi,Spectators,,
football/football_2_3_104.avi,Boundary,Throw,
football/football_2_3_105.avi,Players,,
football/football_2_3_106.avi,Side,Hike,
football/football_2_3_107.avi,Boundary,Throw,
football/football_2_3_108.avi,,Hike,
football/football_2_3_109.avi,,Hike,
football/football_2_3_11.avi,Players,,
football/football_2_3_110.avi,,run,
football/football_2_3_111.avi,,,Pileup
football/football_2_3_112.avi,Side,Hike,
football/football_2_3_113.avi,Boundary,run,
football/football_2_3_114.avi,,run,
football/football_2_3_115.avi,Boundary,Throw,
football/football_2_3_116.avi,Side,Hike,
football/football_2_3_117.avi,Boundary,run,
football/football_2_3_118.avi,Side,Hike,
football/football_2_3_119.avi,Side,Hike,
football/football_2_3_12.avi,,run,
football/football_2_3_120.avi,Side,Hike,
football/football_2_3_121.avi,,,Pileup
football/football_2_3_122.avi,Boundary,Throw,
football/football_2_3_123.avi,Spectators,,
football/football_2_3_124.avi,,Hike,
football/football_2_3_125.avi,,Hike,
football/football_2_3_126.avi,Boundary,,
football/football_2_3_127.avi,,,Pileup
football/football_2_3_128.avi,,,Pileup
football/football_2_3_129.avi,Players,,
football/football_2_3_13.avi,,Hike,
football/football_2_3_130.avi,Players,,
football/football_2_3_131.avi,Players,,
football/football_2_3_132.avi,,,Pileup
football/football_2_3_133.avi,Players,,
football/football_2_3_134.avi,,Hike,
football/football_2_3_135.avi,,Hike,
football/football_2_3_136.avi,,Hike,
football/football_2_3_137.avi,,Hike,
football/football_2_3_138.avi,,run,
football/football_2_3_139.avi,Side,Hike,
football/football_2_3_14.avi,,Hike,
football/football_2_3_140.avi,,,Pileup
football/football_2_3_141.avi,Side,Hike,
football/football_2_3_142.avi,,Throw,Pileup
football/football_2_3_143.avi,Side,Hike,
football/football_2_3_144.avi,,Throw,
football/football_2_3_145.avi,,Throw,
football/football_2_3_146.avi,,,Pileup
football/football_2_3_147.avi,,Hike,
football/football_2_3_148.avi,Players,,
football/football_2_3_149.avi,Side,Hike,
football/football_2_3_15.avi,,Throw,
football/football_2_3_150.avi,,Hike,
football/football_2_3_151.avi,Side,Hike,
football/football_2_3_152.avi,Side,Hike,
football/football_2_3_153.avi,Side,Hike,
football/football_2_3_154.avi,Boundary,run,
football/football_2_3_155.avi,,,Pileup
football/football_2_3_156.avi,,Hike,
football/football_2_3_157.avi,Players,,
football/football_2_3_158.avi,Spectators,,
football/football_2_3_159.avi,Side,Hike,
football/football_2_3_16.avi,,Hike,
football/football_2_3_17.avi,Boundary,run,
football/football_2_3_18.avi,,Hike,
football/football_2_3_19.avi,,Throw,
football/football_2_3_2.avi,Players,,
football/football_2_3_20.avi,,run,
football/football_2_3_21.avi,Side,Hike,
football/football_2_3_22.avi,,Hike,
football/football_2_3_23.avi,,run,
football/football_2_3_24.avi,,run,
football/football_2_3_25.avi,,,Pileup
football/football_2_3_26.avi,,,Pileup
football/football_2_3_27.avi,Side,Hike,
football/football_2_3_28.avi,,Hike,
football/football_2_3_29.avi,,Throw,
football/football_2_3_3.avi,Boundary,run,
football/football_2_3_30.avi,,Throw,
football/football_2_3_31.avi,Side,Hike,
football/football_2_3_32.avi,Boundary,run,
football/football_2_3_33.avi,,Hike,
football/football_2_3_34.avi,Players,,
football/football_2_3_35.avi,,Hike,
football/football_2_3_36.avi,,,Pileup
football/football_2_3_37.avi,Boundary,Throw,
football/football_2_3_38.avi,,run,
football/football_2_3_39.avi,,Hike,
football/football_2_3_4.avi,Side,Hike,
football/football_2_3_40.avi,Side,Hike,
football/football_2_3_41.avi,,run,
football/football_2_3_42.avi,Side,Hike,
football/football_2_3_43.avi,,,Pileup
football/football_2_3_44.avi,,Hike,
football/football_2_3_45.avi,Side,Hike,
football/football_2_3_46.avi,,Hike,
football/football_2_3_47.avi,Side,Hike,
football/football_2_3_48.avi,Boundary,Throw,
football/football_2_3_49.avi,Players,,
football/football_2_3_5.avi,Players,,
football/football_2_3_50.avi,Side,Hike,
football/football_2_3_51.avi,,Hike,
football/football_2_3_52.avi,,Kick,
football/football_2_3_53.avi,,Throw,
football/football_2_3_54.avi,Side,Hike,
football/football_2_3_55.avi,Players,,
football/football_2_3_56.avi,Side,Hike,
football/football_2_3_57.avi,,Throw,
football/football_2_3_58.avi,,Throw,
football/football_2_3_59.avi,Players,,
football/football_2_3_6.avi,Side,Hike,
football/football_2_3_60.avi,Boundary,run,
football/football_2_3_61.avi,Side,Hike,
football/football_2_3_62.avi,Side,Hike,
football/football_2_3_63.avi,,Throw,Pileup
football/football_2_3_64.avi,,,Pileup
football/football_2_3_65.avi,,,Pileup
football/football_2_3_66.avi,,Hike,
football/football_2_3_67.avi,,Hike,
football/football_2_3_68.avi,,Throw,
football/football_2_3_69.avi,Side,Hike,
football/football_2_3_7.avi,,,Pileup
football/football_2_3_70.avi,Players,,
football/football_2_3_71.avi,,Throw,
football/football_2_3_72.avi,Players,,
football/football_2_3_73.avi,Players,,
football/football_2_3_74.avi,,run,
football/football_2_3_75.avi,Players,,
football/football_2_3_76.avi,Side,Hike,
football/football_2_3_77.avi,,,Pileup
football/football_2_3_78.avi,Side,Hike,
football/football_2_3_79.avi,Side,Hike,
football/football_2_3_8.avi,Players,,
football/football_2_3_80.avi,,Hike,
football/football_2_3_81.avi,,Hike,
football/football_2_3_82.avi,Players,,
football/football_2_3_83.avi,,run,
football/football_2_3_84.avi,Players,,
football/football_2_3_85.avi,Players,,
football/football_2_3_86.avi,,Kick,
football/football_2_3_87.avi,Side,Hike,
football/football_2_3_88.avi,,,Pileup
football/football_2_3_89.avi,,,Pileup
football/football_2_3_9.avi,Players,,
football/football_2_3_90.avi,Side,Hike,
football/football_2_3_91.avi,Players,,
football/football_2_3_92.avi,Players,,
football/football_2_3_93.avi,Side,,
football/football_2_3_94.avi,,Hike,
football/football_2_3_95.avi,,,Pileup
football/football_2_3_96.avi,,,Pileup
football/football_2_3_97.avi,Side,Hike,
football/football_2_3_98.avi,,,Pileup
football/football_2_3_99.avi,Players,,
football/football_2_4_1.avi,,run,
football/football_2_4_10.avi,,run,
football/football_2_4_100.avi,Players,,
football/football_2_4_101.avi,Players,,
football/football_2_4_102.avi,,,Pileup
football/football_2_4_103.avi,Players,,
football/football_2_4_104.avi,Players,,
football/football_2_4_105.avi,Side,Hike,
football/football_2_4_106.avi,Side,Hike,
football/football_2_4_107.avi,Players,,
football/football_2_4_108.avi,Players,,
football/football_2_4_109.avi,Players,,
football/football_2_4_11.avi,,run,
football/football_2_4_110.avi,,Hike,
football/football_2_4_111.avi,,,Pileup
football/football_2_4_112.avi,Players,,
football/football_2_4_113.avi,Spectators,,
football/football_2_4_114.avi,,Hike,
football/football_2_4_115.avi,Players,,
football/football_2_4_116.avi,Players,,
football/football_2_4_117.avi,,Throw,
football/football_2_4_118.avi,,,Pileup
football/football_2_4_119.avi,Players,,
football/football_2_4_12.avi,Side,Hike,
football/football_2_4_120.avi,,Hike,
football/football_2_4_121.avi,Players,,
football/football_2_4_122.avi,Side,,
football/football_2_4_123.avi,Boundary,run,
football/football_2_4_124.avi,Players,,
football/football_2_4_125.avi,Side,Hike,
football/football_2_4_126.avi,,,Pileup
football/football_2_4_127.avi,Side,Hike,
football/football_2_4_128.avi,,Throw,
football/football_2_4_129.avi,Side,Hike,
football/football_2_4_13.avi,,,Pileup
football/football_2_4_130.avi,,Throw,
football/football_2_4_131.avi,Players,,
football/football_2_4_132.avi,Players,,
football/football_2_4_133.avi,,Hike,
football/football_2_4_134.avi,Players,,
football/football_2_4_135.avi,Players,,
football/football_2_4_136.avi,Players,,
football/football_2_4_137.avi,Side,Hike,
football/football_2_4_138.avi,Boundary,Throw,
football/football_2_4_139.avi,Players,,
football/football_2_4_14.avi,,Hike,
football/football_2_4_140.avi,,Hike,
football/football_2_4_141.avi,,Hike,
football/football_2_4_142.avi,Boundary,Throw,
football/football_2_4_143.avi,,Hike,
football/football_2_4_144.avi,Boundary,run,
football/football_2_4_145.avi,Players,,
football/football_2_4_146.avi,Spectators,,
football/football_2_4_15.avi,Boundary,Hike,
football/football_2_4_16.avi,Boundary,run,
football/football_2_4_17.avi,Boundary,run,
football/football_2_4_18.avi,Boundary,Throw,
football/football_2_4_19.avi,,Hike,
football/football_2_4_2.avi,,Throw,
football/football_2_4_20.avi,Boundary,run,
football/football_2_4_21.avi,Players,,
football/football_2_4_22.avi,Players,,
football/football_2_4_23.avi,,,Pileup
football/football_2_4_24.avi,,Hike,
football/football_2_4_25.avi,,Hike,
football/football_2_4_26.avi,Players,,
football/football_2_4_27.avi,Side,Hike,
football/football_2_4_28.avi,,,Pileup
football/football_2_4_29.avi,,Hike,
football/football_2_4_3.avi,,,Pileup
football/football_2_4_30.avi,,run,
football/football_2_4_31.avi,,,Pileup
football/football_2_4_32.avi,Players,,
football/football_2_4_33.avi,Players,,
football/football_2_4_34.avi,,Hike,
football/football_2_4_35.avi,,Hike,
football/football_2_4_36.avi,,Hike,
football/football_2_4_37.avi,Boundary,run,
football/football_2_4_38.avi,Side,Hike,
football/football_2_4_39.avi,Boundary,run,
football/football_2_4_4.avi,Players,,
football/football_2_4_40.avi,Side,Hike,
football/football_2_4_41.avi,Boundary,run,
football/football_2_4_42.avi,Players,,
football/football_2_4_43.avi,,Hike,
football/football_2_4_44.avi,Boundary,Throw,
football/football_2_4_45.avi,Players,,
football/football_2_4_46.avi,Players,,
football/football_2_4_47.avi,,Hike,
football/football_2_4_48.avi,Boundary,Hike,
football/football_2_4_49.avi,,,Pileup
football/football_2_4_5.avi,Players,,
football/football_2_4_50.avi,Players,,
football/football_2_4_51.avi,Boundary,Throw,
football/football_2_4_52.avi,Spectators,,
football/football_2_4_53.avi,Players,,
football/football_2_4_54.avi,,run,Pileup
football/football_2_4_55.avi,Players,,
football/football_2_4_56.avi,,,Pileup
football/football_2_4_57.avi,Side,Hike,
football/football_2_4_58.avi,Boundary,run,
football/football_2_4_59.avi,Players,,
football/football_2_4_6.avi,Players,,
football/football_2_4_60.avi,Boundary,,
football/football_2_4_61.avi,Side,Hike,
football/football_2_4_62.avi,Side,Hike,
football/football_2_4_63.avi,Boundary,run,
football/football_2_4_64.avi,Side,Hike,
football/football_2_4_65.avi,Players,,
football/football_2_4_66.avi,Side,Hike,
football/football_2_4_67.avi,,,Pileup
football/football_2_4_68.avi,,,Pileup
football/football_2_4_69.avi,Side,Hike,
football/football_2_4_7.avi,Players,,
football/football_2_4_70.avi,Side,Hike,
football/football_2_4_71.avi,,run,
football/football_2_4_72.avi,Side,Hike,
football/football_2_4_73.avi,Side,Hike,
football/football_2_4_74.avi,,,Pileup
football/football_2_4_75.avi,Boundary,run,
football/football_2_4_76.avi,,run,
football/football_2_4_77.avi,,,Pileup
football/football_2_4_78.avi,Boundary,Touch down,
football/football_2_4_79.avi,Side,Hike,
football/football_2_4_8.avi,,run,
football/football_2_4_80.avi,,Hike,
football/football_2_4_81.avi,Boundary,,
football/football_2_4_82.avi,Side,Hike,
football/football_2_4_83.avi,Boundary,run,
football/football_2_4_84.avi,Side,Hike,
football/football_2_4_85.avi,Side,Hike,
football/football_2_4_86.avi,Side,Hike,
football/football_2_4_87.avi,Side,Hike,
football/football_2_4_88.avi,Side,Hike,
football/football_2_4_89.avi,Boundary,run,
football/football_2_4_9.avi,,run,
football/football_2_4_90.avi,Side,Hike,
football/football_2_4_91.avi,Side,Hike,
football/football_2_4_92.avi,,Hike,
football/football_2_4_93.avi,Side,Hike,
football/football_2_4_94.avi,Boundary,run,
football/football_2_4_95.avi,,,Pileup
football/football_2_4_96.avi,,Throw,
football/football_2_4_97.avi,Side,Hike,
football/football_2_4_98.avi,,run,
football/football_2_4_99.avi,Players,,
football/football_2_5_1.avi,,,Pileup
football/football_2_5_10.avi,,,Pileup
football/football_2_5_100.avi,,,Pileup
football/football_2_5_101.avi,Players,,
football/football_2_5_102.avi,Players,,
football/football_2_5_103.avi,,Hike,
football/football_2_5_104.avi,,,Pileup
football/football_2_5_105.avi,,,Pileup
football/football_2_5_106.avi,,,Pileup
football/football_2_5_107.avi,Players,,
football/football_2_5_108.avi,,,Pileup
football/football_2_5_109.avi,,,Pileup
football/football_2_5_11.avi,,,Pileup
football/football_2_5_110.avi,Side,Hike,Pileup
football/football_2_5_111.avi,Players,,
football/football_2_5_112.avi,,Hike,
football/football_2_5_113.avi,Boundary,run,
football/football_2_5_114.avi,Side,Hike,
football/football_2_5_115.avi,,,Pileup
football/football_2_5_116.avi,Side,Hike,
football/football_2_5_117.avi,,Hike,
football/football_2_5_118.avi,,,Pileup
football/football_2_5_119.avi,Players,,
football/football_2_5_12.avi,Side,Hike,
football/football_2_5_120.avi,Players,,
football/football_2_5_121.avi,Side,Hike,
football/football_2_5_122.avi,Side,Hike,
football/football_2_5_123.avi,,Throw,
football/football_2_5_124.avi,,,Pileup
football/football_2_5_125.avi,Side,Hike,
football/football_2_5_126.avi,,,Pileup
football/football_2_5_127.avi,Side,Hike,
football/football_2_5_128.avi,Boundary,run,
football/football_2_5_129.avi,,Throw,
football/football_2_5_13.avi,,,Pileup
football/football_2_5_130.avi,Boundary,run,
football/football_2_5_131.avi,Boundary,Kick,goal
football/football_2_5_132.avi,Boundary,run,
football/football_2_5_133.avi,Players,,
football/football_2_5_134.avi,,Hike,
football/football_2_5_135.avi,,,Pileup
football/football_2_5_136.avi,,Throw,
football/football_2_5_137.avi,,Throw,
football/football_2_5_138.avi,Side,Hike,
football/football_2_5_139.avi,,,Pileup
football/football_2_5_14.avi,,,Pileup
football/football_2_5_140.avi,Side,Hike,
football/football_2_5_141.avi,,,Pileup
football/football_2_5_142.avi,Boundary,run,
football/football_2_5_143.avi,,,Pileup
football/football_2_5_144.avi,,Hike,
football/football_2_5_145.avi,,Hike,
football/football_2_5_146.avi,,,Pileup
football/football_2_5_147.avi,Players,,
football/football_2_5_148.avi,Side,Hike,
football/football_2_5_149.avi,Players,,
football/football_2_5_15.avi,Side,Hike,
football/football_2_5_150.avi,,Throw,
football/football_2_5_16.avi,,Throw,
football/football_2_5_17.avi,Side,Hike,
football/football_2_5_18.avi,Players,,
football/football_2_5_19.avi,Side,Hike,
football/football_2_5_2.avi,Boundary,run,
football/football_2_5_20.avi,,,Pileup
football/football_2_5_21.avi,Players,,
football/football_2_5_22.avi,Side,Hike,
football/football_2_5_23.avi,Players,,
football/football_2_5_24.avi,,Throw,
football/football_2_5_25.avi,,Hike,
football/football_2_5_26.avi,,,Pileup
football/football_2_5_27.avi,,,Pileup
football/football_2_5_28.avi,Side,Hike,
football/football_2_5_29.avi,,,Pileup
football/football_2_5_3.avi,,run,
football/football_2_5_30.avi,Side,Hike,
football/football_2_5_31.avi,Boundary,Throw,
football/football_2_5_32.avi,Players,,
football/football_2_5_33.avi,,Hike,
football/football_2_5_34.avi,Side,Hike,
football/football_2_5_35.avi,Side,Hike,
football/football_2_5_36.avi,,,Pileup
football/football_2_5_37.avi,Boundary,Hike,
football/football_2_5_38.avi,Boundary,,goal
football/football_2_5_39.avi,,Hike,
football/football_2_5_4.avi,Boundary,run,
football/football_2_5_40.avi,,Hike,
football/football_2_5_41.avi,Boundary,Touch down,
football/football_2_5_42.avi,,,Pileup
football/football_2_5_43.avi,,,Pileup
football/football_2_5_44.avi,Side,Hike,
football/football_2_5_45.avi,,,Pileup
football/football_2_5_46.avi,,Hike,
football/football_2_5_47.avi,Side,Hike,
football/football_2_5_48.avi,Side,Hike,
football/football_2_5_49.avi,,Hike,
football/football_2_5_5.avi,,,Pileup
football/football_2_5_50.avi,Side,Hike,
football/football_2_5_51.avi,,run,
football/football_2_5_52.avi,Players,,
football/football_2_5_53.avi,,,Pileup
football/football_2_5_54.avi,Players,,
football/football_2_5_55.avi,,,Pileup
football/football_2_5_56.avi,Side,Hike,
football/football_2_5_57.avi,,Throw,
football/football_2_5_58.avi,Side,Hike,
football/football_2_5_59.avi,Boundary,run,
football/football_2_5_6.avi,Players,,
football/football_2_5_60.avi,Boundary,Throw,
football/football_2_5_61.avi,Boundary,Throw,
football/football_2_5_62.avi,Players,,
football/football_2_5_63.avi,Players,,
football/football_2_5_64.avi,Side,Hike,
football/football_2_5_65.avi,Boundary,Throw,
football/football_2_5_66.avi,Side,Hike,
football/football_2_5_67.avi,Side,Hike,
football/football_2_5_68.avi,Side,Hike,
football/football_2_5_69.avi,,Throw,
football/football_2_5_7.avi,,,Pileup
football/football_2_5_70.avi,,Throw,
football/football_2_5_71.avi,,Throw,
football/football_2_5_72.avi,Side,Hike,
football/football_2_5_73.avi,Side,Hike,
football/football_2_5_74.avi,,Throw,
football/football_2_5_75.avi,Players,,
football/football_2_5_76.avi,Side,Hike,
football/football_2_5_77.avi,Boundary,run,
football/football_2_5_78.avi,Side,Hike,
football/football_2_5_79.avi,Boundary,Throw,
football/football_2_5_8.avi,Players,,
football/football_2_5_80.avi,Side,Hike,
football/football_2_5_81.avi,,,Pileup
football/football_2_5_82.avi,Side,Hike,
football/football_2_5_83.avi,,Throw,
football/football_2_5_84.avi,Players,,
football/football_2_5_85.avi,Boundary,Throw,
football/football_2_5_86.avi,Boundary,Kick,
football/football_2_5_87.avi,Boundary,Kick,
football/football_2_5_88.avi,Players,,
football/football_2_5_89.avi,,run,
football/football_2_5_9.avi,,,Pileup
football/football_2_5_90.avi,,,Pileup
football/football_2_5_91.avi,Side,Hike,
football/football_2_5_92.avi,Players,,
football/football_2_5_93.avi,Side,Hike,
football/football_2_5_94.avi,Boundary,run,
football/football_2_5_95.avi,Side,Hike,
football/football_2_5_96.avi,Players,,
football/football_2_5_97.avi,Players,,
football/football_2_5_98.avi,Side,Hike,
football/football_2_5_99.avi,,,Pileup
football/football_2_6_1.avi,,,Pileup
football/football_2_6_10.avi,,,Pileup
football/football_2_6_100.avi,Players,,
football/football_2_6_101.avi,Side,Hike,
football/football_2_6_102.avi,,,Pileup
football/football_2_6_103.avi,,,Pileup
football/football_2_6_104.avi,,,Pileup
football/football_2_6_105.avi,,,Pileup
football/football_2_6_106.avi,Players,,
football/football_2_6_107.avi,Side,Hike,
football/football_2_6_108.avi,Side,Hike,
football/football_2_6_109.avi,Boundary,,Pileup
football/football_2_6_11.avi,Players,,
football/football_2_6_110.avi,Players,,
football/football_2_6_111.avi,Boundary,run,
football/football_2_6_112.avi,,Kick,
football/football_2_6_113.avi,Players,,
football/football_2_6_114.avi,Side,Hike,
football/football_2_6_115.avi,,,Pileup
football/football_2_6_116.avi,,run,
football/football_2_6_117.avi,Players,,
football/football_2_6_118.avi,Boundary,Throw,
football/football_2_6_119.avi,,Hike,
football/football_2_6_12.avi,Side,Hike,
football/football_2_6_120.avi,Players,,
football/football_2_6_121.avi,Side,Hike,
football/football_2_6_122.avi,,Kick,
football/football_2_6_123.avi,Side,Hike,
football/football_2_6_124.avi,Players,,
football/football_2_6_125.avi,Players,,
football/football_2_6_126.avi,Players,,
football/football_2_6_127.avi,Players,,
football/football_2_6_128.avi,Side,Hike,
football/football_2_6_129.avi,Boundary,run,
football/football_2_6_13.avi,,,Pileup
football/football_2_6_130.avi,Boundary,Throw,
football/football_2_6_131.avi,Boundary,Throw,
football/football_2_6_132.avi,Side,Hike,
football/football_2_6_133.avi,Side,Hike,
football/football_2_6_134.avi,,Throw,
football/football_2_6_135.avi,Side,Hike,
football/football_2_6_136.avi,,Throw,
football/football_2_6_137.avi,,Throw,
football/football_2_6_138.avi,,Throw,
football/football_2_6_139.avi,,Throw,
football/football_2_6_14.avi,Players,,
football/football_2_6_140.avi,,Throw,
football/football_2_6_141.avi,,Throw,
football/football_2_6_142.avi,Side,Hike,
football/football_2_6_143.avi,,Throw,
football/football_2_6_144.avi,Side,Hike,
football/football_2_6_145.avi,,Throw,
football/football_2_6_146.avi,Side,Hike,
football/football_2_6_147.avi,Players,,
football/football_2_6_148.avi,,Throw,
football/football_2_6_149.avi,Side,Hike,
football/football_2_6_15.avi,,,Pileup
football/football_2_6_150.avi,Players,,
football/football_2_6_151.avi,Players,,
football/football_2_6_152.avi,,Hike,
football/football_2_6_153.avi,,,Pileup
football/football_2_6_154.avi,Side,Hike,
football/football_2_6_16.avi,,,Pileup
